Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill
2019-05-23 23:11:30,30.8,26,69,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:11:35,30.8,26,69,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:11:40,30.8,26,69,999.2,115,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:11:45,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:11:50,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:11:55,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:12:00,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:12:05,30.8,26,69.1,999.2,115,999.3,0,37.4,24.4,813,***,***,***,***,30.7
2019-05-23 23:12:10,30.8,26,69.1,999.2,115,999.3,0,37.4,24.4,813,***,***,***,***,30.7
2019-05-23 23:12:15,30.8,26,69.1,999.2,115,999.3,0,37.4,24.4,813,***,***,***,***,30.7
2019-05-23 23:12:20,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:12:25,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:12:30,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:12:35,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:12:40,30.8,26.1,69.2,999,116,999.1,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:12:45,30.8,26.1,69.2,999.2,116,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:12:50,30.8,26.1,69.2,999.2,115,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:12:55,30.8,26.1,69.2,999.2,116,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:13:00,30.8,26.1,69.2,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:05,30.8,26.1,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:10,30.8,26.1,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:15,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,814,***,***,***,***,30.7
2019-05-23 23:13:20,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:25,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:30,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:35,30.8,26,69.1,999.2,115,999.3,0,37.4,24.4,813,***,***,***,***,30.7
2019-05-23 23:13:40,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:45,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:50,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:13:55,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:00,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:05,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:10,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:15,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:20,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:25,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:30,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:35,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:40,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:45,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:50,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:14:55,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:00,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:05,30.8,26.1,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:10,30.8,26,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:15,30.8,26.1,69.1,999.2,115,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:20,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:25,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:30,30.8,26,69,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:35,30.8,26,69,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:15:40,30.8,26,69,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:15:45,30.8,26,69,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:50,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:15:55,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:00,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:05,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:10,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:15,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:20,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:25,30.8,26,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:16:30,30.8,26.1,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:16:35,30.8,26,69.1,999.2,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:16:40,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:45,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:50,30.8,26.1,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:16:55,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:17:00,30.8,26,69.1,999.2,116,999.2,0,37.4,24.4,815,***,***,***,***,30.7
2019-05-23 23:17:05,30.8,26,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:10,30.8,26.1,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:15,30.8,26,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:20,30.8,26,69.1,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:25,30.8,26,69,999,117,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:30,30.8,26,69,999,116,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:35,30.8,26,69,999,117,999.1,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:40,30.8,26,69,999,117,999,0,37.4,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:45,30.8,26,69,999,117,999.1,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:50,30.8,26,69,999,117,999.1,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:17:55,30.8,26,69,999,117,999.1,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:18:00,30.8,26,69,999,117,999,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:18:05,30.8,26,69,999,116,999.1,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:18:10,30.8,26,69,999,117,999.1,0,37.3,24.4,816,***,***,***,***,30.7
2019-05-23 23:18:15,30.8,26,69,999,117,999,0,37.3,24.4,817,***,***,***,***,30.7
2019-05-23 23:18:20,30.8,26,69,999,117,999,0,37.4,24.4,817,***,***,***,***,30.7
2019-05-23 23:18:25,30.8,26.1,69.1,999,117,999,0,37.4,24.4,817,***,***,***,***,30.7
2019-05-23 23:18:30,30.8,26.1,69.1,999,117,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:18:35,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:18:40,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:18:45,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:18:50,30.8,26.1,69.2,999,117,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:18:55,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:00,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:05,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:10,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:15,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:20,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,818,***,***,***,***,30.7
2019-05-23 23:19:25,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:19:30,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,818,***,***,***,***,30.7
2019-05-23 23:19:35,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,818,***,***,***,***,30.7
2019-05-23 23:19:40,30.8,26.1,69.2,999,118,999,0,37.4,24.5,817,***,***,***,***,30.7
2019-05-23 23:19:45,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:19:50,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:19:55,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:00,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:05,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:10,30.8,26.1,69.2,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:15,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:20,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:25,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:20:30,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:20:35,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.4,818,***,***,***,***,30.7
2019-05-23 23:20:40,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.4,818,***,***,***,***,30.7
2019-05-23 23:20:45,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:50,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:20:55,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:21:00,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:21:05,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:21:10,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:21:15,30.8,26.1,69.1,998.7,118,998.9,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:21:20,30.8,26.1,69.1,998.9,118,998.9,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:25,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:30,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:35,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:40,30.8,26,69,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:45,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:50,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:21:55,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:22:00,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:22:05,30.8,26.1,69,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:22:10,30.8,26,69,998.7,119,998.7,0,37.4,24.4,820,***,***,***,***,30.7
2019-05-23 23:22:15,30.8,26,69,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:22:20,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:22:25,30.8,26.1,69.2,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:22:30,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:22:35,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:22:40,30.8,26.1,69.2,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:22:45,30.8,26.1,69.2,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:22:50,30.8,26.1,69.2,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:22:55,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:23:00,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:23:05,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:10,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:15,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:20,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:23:25,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:30,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:35,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:40,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:23:45,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:23:50,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:23:55,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:00,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:05,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:10,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:15,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:20,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:25,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:30,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:35,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:40,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:45,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:50,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:24:55,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:00,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:05,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:10,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:15,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:20,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:25,30.8,26.1,69.1,998.7,118,998.8,0,37.4,24.4,819,***,***,***,***,30.7
2019-05-23 23:25:30,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:35,30.8,26.1,69.1,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:40,30.8,26.1,69.2,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:45,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:50,30.8,26.1,69.2,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:25:55,30.8,26.1,69.2,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:00,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:05,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:10,30.8,26.1,69.3,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:15,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:26:20,30.8,26.1,69.2,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:25,30.8,26.1,69.3,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:30,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:35,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:40,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:45,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:50,30.8,26.1,69.3,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:26:55,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:27:00,30.8,26.1,69.3,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:27:05,30.8,26.1,69.3,998.7,118,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:27:10,30.8,26.1,69.4,998.7,119,998.8,0,37.6,24.5,819,***,***,***,***,30.8
2019-05-23 23:27:15,30.8,26.1,69.4,998.7,119,998.8,0,37.7,24.6,820,***,***,***,***,30.8
2019-05-23 23:27:20,30.8,26.1,69.5,998.7,118,998.8,0,37.5,24.6,819,***,***,***,***,30.7
2019-05-23 23:27:25,30.8,26.1,69.5,998.7,118,998.8,0,37.5,24.6,819,***,***,***,***,30.7
2019-05-23 23:27:30,30.8,26.1,69.5,998.7,118,998.8,0,37.7,24.6,819,***,***,***,***,30.8
2019-05-23 23:27:35,30.8,26.1,69.5,998.7,118,998.8,0,37.7,24.6,822,***,***,***,***,30.8
2019-05-23 23:27:40,30.8,26.1,69.5,998.7,119,998.8,0,37.5,24.6,821,***,***,***,***,30.7
2019-05-23 23:27:45,30.8,26.1,69.6,998.7,119,998.8,0,37.5,24.6,821,***,***,***,***,30.7
2019-05-23 23:27:50,30.8,26.1,69.6,998.7,119,998.8,0,37.7,24.6,822,***,***,***,***,30.8
2019-05-23 23:27:55,30.8,26.1,69.6,998.7,119,998.7,0,37.7,24.6,823,***,***,***,***,30.8
2019-05-23 23:28:00,30.8,26.1,69.6,998.7,119,998.8,0,37.7,24.6,822,***,***,***,***,30.8
2019-05-23 23:28:05,30.8,26.1,69.5,998.7,119,998.8,0,37.7,24.6,822,***,***,***,***,30.8
2019-05-23 23:28:10,30.8,26.1,69.5,998.7,118,998.8,0,37.7,24.6,822,***,***,***,***,30.8
2019-05-23 23:28:15,30.8,26.1,69.5,998.7,118,998.8,0,37.5,24.6,821,***,***,***,***,30.7
2019-05-23 23:28:20,30.8,26.1,69.5,998.7,119,998.8,0,37.7,24.6,819,***,***,***,***,30.8
2019-05-23 23:28:25,30.8,26.1,69.5,998.7,119,998.8,0,37.7,24.6,819,***,***,***,***,30.8
2019-05-23 23:28:30,30.8,26.1,69.4,998.7,119,998.8,0,37.5,24.5,819,***,***,***,***,30.7
2019-05-23 23:28:35,30.8,26.1,69.4,998.7,118,998.8,0,37.5,24.5,819,***,***,***,***,30.7
2019-05-23 23:28:40,30.8,26.1,69.4,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:28:45,30.8,26.1,69.4,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:28:50,30.8,26.1,69.4,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:28:55,30.8,26.1,69.4,998.7,120,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:29:00,30.8,26.1,69.4,998.7,119,998.7,0,37.4,24.5,821,***,***,***,***,30.7
2019-05-23 23:29:05,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:29:10,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:29:15,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:29:20,30.8,26.1,69.3,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:29:25,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:29:30,30.8,26.1,69.3,998.7,118,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:29:35,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:29:40,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,819,***,***,***,***,30.8
2019-05-23 23:29:45,30.8,26.1,69.3,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:29:50,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:29:55,30.8,26.1,69.2,998.7,119,998.8,0,37.6,24.5,819,***,***,***,***,30.8
2019-05-23 23:30:00,30.8,26.1,69.2,998.7,119,998.8,0,37.6,24.5,819,***,***,***,***,30.8
2019-05-23 23:30:05,30.8,26.1,69.2,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:30:10,30.8,26.1,69.2,998.7,119,998.7,0,37.4,24.5,821,***,***,***,***,30.7
2019-05-23 23:30:15,30.8,26.1,69.2,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:30:20,30.8,26.1,69.2,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:30:25,30.8,26.1,69.2,998.7,119,998.7,0,37.4,24.5,820,***,***,***,***,30.7
2019-05-23 23:30:30,30.8,26.1,69.3,998.7,119,998.7,0,37.4,24.5,821,***,***,***,***,30.7
2019-05-23 23:30:35,30.8,26.1,69.3,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:30:40,30.8,26.1,69.3,998.7,118,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:30:45,30.8,26.1,69.3,998.7,118,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:30:50,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:30:55,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,819,***,***,***,***,30.8
2019-05-23 23:31:00,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:31:05,30.8,26.1,69.3,998.7,118,998.8,0,37.4,24.5,819,***,***,***,***,30.7
2019-05-23 23:31:10,30.8,26.1,69.3,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:31:15,30.8,26.1,69.3,998.7,119,998.7,0,37.6,24.5,821,***,***,***,***,30.8
2019-05-23 23:31:20,30.8,26.1,69.3,998.7,119,998.8,0,37.6,24.5,820,***,***,***,***,30.8
2019-05-23 23:31:25,30.8,26.1,69.2,998.7,119,998.8,0,37.4,24.5,819,***,***,***,***,30.7
